link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,meso_link_id,from_cell_code,lanes,length,free_speed_kmph,free_speed_mph,FFTT,time_period,inflow_volume,volume,CA,CD,density,queue,queue_ratio,discharge_cap,TD_free_flow_travel_time,waiting_time_in_sec,speed,geometry,notes
1,network_wide,,1,3,-1,,3.0,1950.400,96.540,60.000,1.212,0711:00.000_0712:00.000,2.000,1.000,9.000,7.000,0.342,2.000,0.001,95.000,1.212,0.000,96.540,"LINESTRING (-112.2164130 33.6539270, -112.2031120 33.6675560)",simulation-based
1,network_wide,,1,3,-1,,3.0,1950.400,96.540,60.000,1.212,0712:00.000_0713:00.000,1.000,1.000,10.000,8.000,0.342,2.000,0.001,95.000,1.212,0.000,96.540,"LINESTRING (-112.2164130 33.6539270, -112.2031120 33.6675560)",simulation-based
1,network_wide,,1,3,-1,,3.0,1950.400,96.540,60.000,1.212,0713:00.000_0714:00.000,1.000,2.000,11.000,10.000,0.171,1.000,0.001,95.000,1.212,0.000,96.540,"LINESTRING (-112.2164130 33.6539270, -112.2031120 33.6675560)",simulation-based
1,network_wide,,1,3,-1,,3.0,1950.400,96.540,60.000,1.212,0714:00.000_0715:00.000,1.000,1.000,12.000,11.000,0.171,1.000,0.001,95.000,1.212,0.000,96.540,"LINESTRING (-112.2164130 33.6539270, -112.2031120 33.6675560)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0706:00.000_0707:00.000,1.000,0.000,1.000,0.000,0.176,1.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0707:00.000_0708:00.000,1.000,1.000,2.000,1.000,0.176,1.000,0.001,90.000,1.176,-0.000,96.541,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0708:00.000_0709:00.000,2.000,1.000,4.000,2.000,0.352,2.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0709:00.000_0710:00.000,1.000,1.000,5.000,3.000,0.352,2.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0710:00.000_0711:00.000,1.000,2.000,6.000,5.000,0.176,1.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0711:00.000_0712:00.000,1.000,1.000,7.000,6.000,0.176,1.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0712:00.000_0713:00.000,1.000,1.000,8.000,7.000,0.176,1.000,0.001,90.000,1.176,-0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0713:00.000_0714:00.000,2.000,1.000,10.000,8.000,0.352,2.000,0.001,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
2,network_wide,,3,4,-1,,3.0,1891.960,96.540,60.000,1.176,0714:00.000_0715:00.000,1.000,1.000,11.000,9.000,0.352,2.000,0.001,90.000,1.176,0.000,96.540,"LINESTRING (-112.2031120 33.6675560, -112.1827040 33.6676370)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0707:00.000_0708:00.000,1.000,0.000,1.000,0.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0708:00.000_0709:00.000,1.000,1.000,2.000,1.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0709:00.000_0710:00.000,1.000,1.000,3.000,2.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0710:00.000_0711:00.000,2.000,1.000,5.000,3.000,0.367,2.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0711:00.000_0712:00.000,1.000,1.000,6.000,4.000,0.367,2.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0712:00.000_0713:00.000,1.000,2.000,7.000,6.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0713:00.000_0714:00.000,1.000,1.000,8.000,7.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
3,network_wide,,4,5,-1,,3.0,1815.980,96.540,60.000,1.129,0714:00.000_0715:00.000,1.000,1.000,9.000,8.000,0.184,1.000,0.001,90.000,1.129,0.000,96.540,"LINESTRING (-112.1827040 33.6676370, -112.1631160 33.6677720)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0707:00.000_0708:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0708:00.000_0709:00.000,1.000,0.000,1.000,0.000,0.160,1.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0709:00.000_0710:00.000,1.000,1.000,2.000,1.000,0.160,1.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0710:00.000_0711:00.000,1.000,1.000,3.000,2.000,0.160,1.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0711:00.000_0712:00.000,1.000,1.000,4.000,3.000,0.160,1.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0712:00.000_0713:00.000,2.000,1.000,6.000,4.000,0.321,2.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0713:00.000_0714:00.000,1.000,1.000,7.000,5.000,0.321,2.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
4,network_wide,,5,6,-1,,3.0,2078.070,96.540,60.000,1.292,0714:00.000_0715:00.000,1.000,1.000,8.000,6.000,0.321,2.000,0.001,90.000,1.292,0.000,96.540,"LINESTRING (-112.1631160 33.6677720, -112.1407010 33.6679260)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0707:00.000_0708:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0708:00.000_0709:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.175,-0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0709:00.000_0710:00.000,1.000,0.000,1.000,0.000,0.176,1.000,0.001,90.000,1.175,-0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0710:00.000_0711:00.000,1.000,0.000,2.000,0.000,0.353,2.000,0.001,90.000,1.175,-0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0711:00.000_0712:00.000,1.000,2.000,3.000,2.000,0.176,1.000,0.001,90.000,1.175,-0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0712:00.000_0713:00.000,1.000,1.000,4.000,3.000,0.176,1.000,0.001,90.000,1.175,-0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0713:00.000_0714:00.000,1.000,1.000,5.000,4.000,0.176,1.000,0.001,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
5,network_wide,,6,7,-1,,3.0,1890.790,96.540,60.000,1.175,0714:00.000_0715:00.000,1.000,1.000,6.000,5.000,0.176,1.000,0.001,90.000,1.175,0.000,96.540,"LINESTRING (-112.1407010 33.6679260, -112.1203060 33.6680670)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0707:00.000_0708:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0708:00.000_0709:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0709:00.000_0710:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0710:00.000_0711:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.280,-0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0711:00.000_0712:00.000,2.000,0.000,2.000,0.000,0.324,2.000,0.001,90.000,1.280,-0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0712:00.000_0713:00.000,1.000,1.000,3.000,1.000,0.324,2.000,0.001,90.000,1.280,-0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0713:00.000_0714:00.000,1.000,1.000,4.000,2.000,0.324,2.000,0.001,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
6,network_wide,,7,8,-1,,3.0,2059.340,96.540,60.000,1.280,0714:00.000_0715:00.000,1.000,2.000,5.000,4.000,0.162,1.000,0.001,90.000,1.280,0.000,96.540,"LINESTRING (-112.1203060 33.6680670, -112.0980930 33.6682200)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0700:00.000_0701:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0701:00.000_0702:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0702:00.000_0703:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0703:00.000_0704:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0704:00.000_0705:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0705:00.000_0706:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0706:00.000_0707:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0707:00.000_0708:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0708:00.000_0709:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
7,network_wide,,8,9,-1,,3.0,1703.610,96.540,60.000,1.059,0709:00.000_0710:00.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,1.059,0.000,96.540,"LINESTRING (-112.0980930 33.6682200, -112.0797170 33.6683470)",simulation-based
