first_column,agent_id,o_zone_id,d_zone_id,OD_key,route_seq_id,path_no,impacted_flag,info_receiving_flag,diverted_flag,mode_type_no,mode_type,demand_period,volume,toll,departure_time,dt_hhmm,departure_time_in_1min,departure_time_in_5_min,travel_time,distance_mile,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,
0,0,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,425.0000,T0704,425,425,420.0000,18.6107,-0.0,0.0,,
0,1,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,425.8693,T0705,425,425,419.1307,18.6107,-0.0,0.0,,
0,2,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,426.7385,T0706,426,425,418.2615,18.6107,-0.0,0.0,,
0,3,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,427.5578,T0707,427,425,417.4422,18.6107,-0.0,0.0,,
0,4,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,428.4271,T0708,428,425,416.5729,18.6107,-0.0,0.0,,
0,5,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,429.2964,T0709,429,425,415.7036,18.6107,0.0,0.0,,
0,6,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,430.1156,T0710,430,430,414.8844,18.6107,-0.0,0.0,,
0,7,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,430.9849,T0710,430,430,414.0151,18.6107,-0.0,0.0,,
0,8,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,431.8542,T0711,431,430,413.1458,18.6107,-0.0,0.0,,
0,9,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,432.6734,T0712,432,430,412.3266,18.6107,0.0,0.0,,
0,10,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,433.5427,T0713,433,430,411.4573,18.6107,0.0,0.0,,
0,11,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,434.4120,T0714,434,430,410.5880,18.6107,0.0,0.0,,
0,12,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,435.2312,T0715,435,435,409.7688,18.6107,0.0,0.0,,
0,13,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,436.1005,T0716,436,435,408.8995,18.6107,0.0,0.0,,
0,14,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,436.9698,T0716,436,435,408.0302,18.6107,0.0,0.0,,
0,15,1,2,1->2,1,0,0,0,0,1,auto,am,1,0,437.7891,T0717,437,435,407.2109,18.6107,0.0,0.0,,
