first_column,zone_id,x_coord,y_coord,super_zone_id,analysis_district_id,demand,subarea_significance_flag,inside_flag
0,1,-112.216413,33.653927,0,0,0.000000,1,3
0,2,-112.029867,33.655286,1,0,0.000000,1,3
0,4,-112.182704,33.667637,2,0,0.000000,1,3
0,42,-112.119622,33.671412,3,0,0.000000,1,3
0,43,-112.116949,33.634858,4,0,0.000000,1,3
